url,label
jewishcurrents.org,Safe
portoeditora.pt,Safe
theatrum-belli.com,Safe
canadiangreatwarproject.com,Safe
christinesrecipes.com,Safe
igestion.cl,Safe
therme-geinberg.at,Safe
ngac.cn,Safe
goodwinlawgroup.com,Safe
backgroundcheckfalljessica.party,Safe
draperesprit.com,Safe
chicstyle.bg,Safe
pilotonline.com,Safe
gkdpca.com,Safe
bluemassgroup.com,Safe
stores.ebay.co.uk.23859554423.bid,Phishing
uniqlo.co.uk,Safe
olatheschools.com,Safe
tudura.com,Safe
molanarestaurantlondon.com,Safe
http://taxaccountanttoronto.com/chase/Chasebank/Validation/login.php,Malicious
ibirdscollege.com/api/fadma/54F54G54FG54GFD54GFD/fsdfsdfs/5534HGFDG4G4H/534G45H4YH4H4/gestionaire_Re/Login/?696269726473636f6c6c6567652e636f6d,Phishing
revenuesandprofits.com,Safe
dekey.nl,Safe
ysfvh.com,Safe
rhondalegault.ca,Safe
davisstirlingmanagement.org,Safe
glacier-national-park-travel-guide.com,Safe
divinity2.com,Safe
pucit.edu.pk,Safe
livinganthropologically.com,Safe
elotrohouse.com,Safe
panspermia.org,Safe
theuxblog.com,Safe
http://www.vcebhopal.ac.in/blessed/alibaba.com/Login.htm?email=abuse@hn.vnn.com,Malicious
sandialove.com,Safe
sportsfilter.com,Safe
joanchlarsonwatercolors.com,Safe
http://mobile.free.fr.oreo-e-assistance.net/d2bfb6cd318178b0ffbb8b005b39d011/6f1ae/myaccount/home.php?customerid=38372&amp;defaults=webhelp?srcid=navigation-now&amp;ion=1&amp;espv=2&amp;ie=UTF-8,Malicious
http://mobile.free.fr.oreo-e-assistance.net/6abfddfbf5710138cf69921aa0e9de5f/154a6/myaccount/home.php,Malicious
villaschweppes.com,Safe
icloud-account-issue.cf/unidec/xcfah/,Phishing
acroblocks.net,Safe
newschief.com,Safe
ebay.com.my,Safe
flormar.com.ua,Safe
sigorfa.com,Safe
rfbpersonalloan.com,Safe
itcreative-dz.com,Safe
artistbyknight.com,Safe
soundworkscollection.com,Safe
1198.com,Safe
jowat.com,Safe
womensmarketing.com,Safe
kimogirl.tw,Safe
dreamvacations.com,Safe
stevesmarineonline.com,Safe
digitalprintaustralia.com,Safe
walkinsbox.com,Safe
truckeepropertyfinder.com,Safe
globalcss.com,Safe
http://visittoraja.org/visittoraja.info/imgs/login2.php,Malicious
www.lemonde.fr%2Fattaques-a-paris%2Farticle%2F2017%2F10%2F12%2Fthierry-solere-assigne-pour-atteinte-a-la-vie-privee-en-prison-salah-abdeslam-deboute_5200133_4809495.html,Safe
inforceproject.ru,Safe
wellmedicalcenter.com,Safe
scijournal.org,Safe
darolfeiz.ir,Safe
marinadiloano.it,Safe
m.dk,Safe
retrofitlab.com,Safe
shop4flights.co.uk,Safe
secnetix.de,Safe
phimnhanh.net,Safe
fewhiio.com/Paul-Z/smartsheet.com/file/user/sequel/,Phishing
http://uaanow.com/admin/online/order.php?rand%5Cu003d13InboxLightaspxn.1774256418%5Cu0026amp,Malicious
fenatrape.org,Safe
signumgroup.sk,Safe
retailgazette.co.uk,Safe
allopsm.fr,Safe
detecon.com,Safe
coolpad.eu,Safe
lucent.com,Safe
blackcialisguru.com,Safe
hudl.com,Safe
drmotte.de,Safe
officedesigns.com,Safe
theme4press.com,Safe
birlabharati.org,Safe
gxtv.com.cn,Safe
monbento.com,Safe
koshare.me,Safe
http://thebookreportnetwork.cmail20.com/t/d-l-ujhyltl-peoltkk-vi/,Unsafe click
hlurb.gov.ph,Safe
66318ww.com/style/share/loop.swf,Phishing
mrporngeek.com,Safe
shuyangba.com,Safe
cloudcomputingintelligence.com,Safe
grgds.com,Safe
phonehxp.online/eda/carregando.php,Phishing
http://nl.dw.com/DTS?url=http://www.dw.com/en/opinion-spain-and-catalonia-have-a-communication-problem/a-40915489?maca=en-newsletter_en_bulletin-2097-html-newsletter&emv_key=KxuQMrQW58wgzVcD5EPPtrVKjfVA5dzvIwTOEfoYfes/QNZMwyrveCJfF99A7Gs5wg,Unsafe click
http://futurefitnessworld.com/jlk/msa/china%20update/china/index.php?login=abuse@firsteelplate.com,Malicious
toysrus.com.my,Safe
ingridandisabel.com,Safe
ussoccerda.com,Safe
kaymu.pk,Safe
newsonia.com,Safe
yangchong.org,Safe
soter-ug.ru,Safe
pts.se,Safe
lowest-pricecialis-buy.mobi,Safe
nikemaxpaschero.com,Safe
kithec.com.ar,Safe
ultimate-design-brief.com,Safe
wdef.com,Safe
hurriyetilanci.com,Safe
pobal.ie,Safe
thisisglobal.com,Safe
cazenovia.edu,Safe
deutsche-sozialversicherung.de,Safe
mr412.ru,Safe
ihrd.ac.in,Safe
castlecookemortgage.com,Safe
http://docs.ansible.com/ansible/latest/lldp_module.,Safe
acasatv.ro,Safe
pussyxpic.com,Safe
expand-your-consciousness.com,Safe
enplenitud.com,Safe
qoofan.com,Safe
szolnokepul.hu,Safe
sinaidenver.org,Safe
mur2.net,Safe
allwheeldriveauto.com,Safe
puchski.net,Safe
weddinglard.fr,Safe
ishiyamadera.or.jp,Safe
nutrisystem.com,Safe
veeqo.com,Safe
windowsdoctor.com,Safe
tripodnet.nu,Safe
formenandwomen.se,Safe
s2mobility.com,Safe
http://sb.mail.edeka.de/api/lt2/68063a18a74fbf22025515a11b14718e1ff265fe0d2d62188611.php,Unsafe click
feuerwehr-ringsee.de/blackhole/ASEAG/Linien/Lagepl%252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525,Phishing
http://response.nfcu.org/t?r=4&amp;c=38431&amp;l=3167&amp;ctl=133E5A:D82D09573CF79240107B33DF14D4FB44C642981F76BF3D97&amp;wc_mid=4:38431&amp;wc_rid=4:107987270,Malicious
ahoramismo.com,Safe
adobe.com.br,Safe
geburtstags-gruss.eu,Safe
oculosfeminino.com,Safe
https://pixel.app.returnpath.net/pixel.gif?r=63fe65224c2b15b899e371afee2381655f907e16&c=ThomasCook1334598458&s=5adaa0055ab49990f2d7b43edc48fd3d,Unsafe click
kutek.net,Safe
1ting.com,Safe
earth-stars.com/PaMoZ/WfSOZ/oned/,Phishing
gancza-yacht.pl,Safe
vitrenko.org,Safe
sibubeauty.com,Safe
ray-banwayfarer.me.uk,Safe
blogher.com,Safe
tsgs-net.de,Safe
botaniste-en-herbe.net,Safe
eyeluminousfacts.com,Safe
t.co/F04iRNdDe3?305417,Phishing
ministros.org,Safe
alternativeaddiction.com,Safe
balzamuotojas.lt,Safe
weatherbell.com,Safe
compressorsairus.com,Safe
soccerinlife.com,Safe
rooc.vn,Safe
kaitect.com,Safe
linksys2u.com,Safe
welcome-to-the-woods.com,Safe
queenhair.com,Safe
researchpaperproposal.trade,Safe
cct.cn,Safe
genesismarketingpartners.com,Safe
cox.com-6159368de39251d7a-login.id-107sbtd9cbhsbtd5d80a13c0db1f546757jnq9j5754675768494689.kylelierman.com/cgi-sys/suspendedpage.cgi,Phishing
artcat.com,Safe
sctvguide.ca,Safe
adjust.com,Safe
seriweb.com,Safe
hispagimnasios.com,Safe
rhineincindia.com,Safe
http://www.dw.com/image/40954121_11.jpg,Safe
http://nwwlyris.idgcomm.com/db/11875147/1580221125/1.gif,Unsafe click
cardnerd.com,Safe
http://3cekorea.com/,Malicious
lifefitness.com,Safe
24livenewspaper.com,Safe
troupesdemarine.org,Safe
hairbodysoul.ch,Safe
mwemt.com,Safe
4inn.pl,Safe
tecproquim-ingenieria.cl/b1/,Phishing
https://t.msgf.net/r/1885l2uvlQyLr3ma.png,Unsafe click
meinserver.de,Safe
barzouges.fr,Safe
sumero.my,Safe
wtoctv.com,Safe
fwconsulting.com,Safe
netcrtt.com,Safe
knoll.com,Safe
pledgeofempowerment.com,Safe
orientexpressfurniture.com,Safe
tiempoenlinea.com.mx,Safe
ntb.com,Safe
walterabrasives.com,Safe
tuiss.co.uk,Safe
objectspace.com,Safe
adsnol.com,Safe
mengyoukai.com,Safe
asis.com,Safe
datenform.de,Safe
specialchem4polymers.com,Safe
dom.pl,Safe
honda-market.ru,Safe
http://logc2.xiti.com/go.url?xts=43260&xtor=EPR-32280630-[Avosmarques]-20171002-[Tennis1]&url=http://www.lemonde.fr/tennis/,Unsafe click
http://mail.angiengu.us/filewords/Adobefile/6218587cca2f18def7d01582305578f7/,Malicious
avantgardemusic.com,Safe
sensepublishers.com,Safe
soimex.cl,Safe
nauka.gov.pl,Safe
reeking-object.000webhostapp.com/PNCBank/PNCdoclast/PNC/1/?platform=hootsuite,Phishing
eletto-salon.ru,Safe
fermer-39.ru,Safe
eeye.com,Safe
epcglobalinc.org,Safe
http://absoluteerp.in/fatura/conta/Inovar/,Malicious
matsugov.us,Safe
kancelariakrawczyk.pl/ie_homepage_mycc/tzilv3PzAGgxUp4CtpPiCgEVBOg7SlXf49IxUG_sIaSXldmgAbszMSCOYMcW0QNkpXSQPIt7834jXjyRXCwNNg/myaccount/info/card.php,Phishing
mv-stmarein.at,Safe
netflixcodes.me,Safe
deurl.me,Safe
symptome.ch,Safe
fshealth.gov.cn,Safe
mydubio.com,Safe
http://mlsinedmond.com/.IIUpdateHomePageII/aacoun/appIe/28769/,Malicious
diydeckplans.com,Safe
palacmorawa.pl,Safe
static-caravan.co.uk,Safe
http://tidbits.com/article/17531#comments,Safe
all4ed.org,Safe
europlacement.com,Safe
http://dfrfr.hansongtechnology.com/PY/6d1ab4832dc0aafeca7df950244dec62,Malicious
software112.com,Safe
kxweb.no,Safe
hranew.com,Safe
urbnlivn.com,Safe
gotoip2.com,Safe
hv-musterseite.de,Safe
convertechexpo.com,Safe
architectsofficial.com,Safe
newhomemedias.com,Safe
bombsite.be,Safe
tecnesnova.it,Safe
fcgsnews.com,Safe
bibleprophecyfortoday.com,Safe
jnlongwei.com.cn,Safe
sexcam7.co.uk/~loveaddi/httpswww.paypal.comuksignin/,Phishing
limetrading.co.uk,Safe
getemgone.net,Safe
lovet.nu,Safe
marketelligent.com/wp-content/uploads/2018/abnamro/login.html?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=99&id=2771623404,Phishing
unocal.com,Safe
iesingapore.com,Safe
amazon-indians.org,Safe
gotpantheon.com,Safe
tikanikacma.eu,Safe
svtvnetwork.com,Safe
kitschcakes.ch,Safe
rkka.es,Safe
mbank.net.pl,Safe
https://www.youtube.com/user/SoccerexTelevision?utm_source=SoccerexPro+News&utm_campaign=117b0fbf92-EMAIL_CAMPAIGN_2017_10_04&utm_medium=email&utm_term=0_86e6e09481-117b0fbf92-217848374,Unsafe click
diknows.com,Safe
stem-russia.ru,Safe
accutanenow.com,Safe
kamagragel.es,Safe
hotelschoolmaastricht.nl,Safe
cliniko.com,Safe
jibutiti.com,Safe
gadgetsin.com,Safe
cctvforum.com,Safe
attacmadrid.org,Safe
poynt.com,Safe
21dnn.com,Safe
safelookdiredentrebemtsooutlok9.info/portfile/denfiks.htm,Phishing
5mg-cialis20mg.org,Safe
zonazakona.ru,Safe
mailto:ylime@umich.edu,Safe
kaieteurnewsonline.com,Safe
westfraser.com,Safe
darlingtennis.com,Safe
mobdro.to,Safe
ucanhealth.com,Safe
apple.com.verif-id-131118.com/IDMSWebAuth,Phishing
dual-diagnosis-help.com,Safe
denar-prof.ru,Safe
lumenisis.com,Safe
parlcom.ru,Safe
renotekno.com,Safe
blogimg.jp,Safe
proporta.com,Safe
thedesignconfidential.com,Safe
downtoearth.org,Safe
cheaponline-levitra.org,Safe
centar-lora.com,Safe
collegefashion.net,Safe
checkboxonline.com,Safe
vykza.ru,Safe
mercantil.com,Safe
1huamu.com,Safe
jointventureproperty.org,Safe
masili.com,Safe
brepurposed.com,Safe
https://wiki.gnome.org/Projects/CodeAssistance,Safe
kobechina.com.cn,Safe
vatnsleysa.com,Safe
firemon.com,Safe
http://elssots.com,Malicious
1msite.com,Safe
doodlesandjots.com,Safe
crazyoz.com,Safe
reel-media.biz,Safe
pills10superactive.com,Safe
http://www.brcbilgisayar.com,Malicious
davidwaxmuseum.com,Safe
arturosandoval.com,Safe
zulan.se/uncategorized/gor-datorer-dig-dum/,Phishing
childrencity.com,Safe
calenda.org,Safe
sfjacobs.com,Safe
ojbaeza.com,Safe
abercrombieandfitchoutletonlinesite.com,Safe
itranslatespanish.com,Safe
novationmusic.com,Safe
jasapenilaipublik.com,Safe
medcentr-himki.ru,Safe
sebo3.info,Safe
weider-jp.com,Safe
http://www.larah.in/rdccc1/rdc/rdc/pro/enterprise.php?=gifpdf&amp;0tkTPimJnFdYQlPZnq=&amp;alt.done=rem&amp;check=&amp;docs=&amp;nocache=page2,Malicious
calendarimage.com,Safe
karmapa.org,Safe
boomerang.nl,Safe
lcsun-news.com,Safe
authentikcanada.com,Safe
o9o9.net,Safe
boudetnature.com,Safe
sarahweinman.com,Safe
12leaves.com,Safe
gowhitewater.co.uk,Safe
brightonpads.com,Safe
7-zip.org,Safe
the5fire.com,Safe
challengers101.com,Safe
celje.si,Safe
filmkultura.hu,Safe
mercadosuilivre.com/login/auth/?go=$host&pid=nzc3nzc3mmu2zdy1nzi2mzyxnjq2zjcznzu2otzjnjk3njcynjuyztyznmy2za==&key=www.mercadosuilivre.com%0A,Phishing
agts.edu,Safe
saulat.com,Safe
savingstar.com,Safe
futuresource.com,Safe
sqex-bridge.jp,Safe
auxdelicesdupalais.net,Safe
error00x086787675.tk,Phishing
hainan.net,Safe
moneymappress.com,Safe
radiocafe.jp,Safe
practicacapitalsofom.com,Safe
homeaccentstoday.com,Safe
reading.org,Safe
cadillacarabia.com,Safe
artists-oftheworld.com,Safe
escurt.site,Safe
buylanyard.com,Safe
gares-en-mouvement.com,Safe
identyme.com,Safe
sprouts.com,Safe
hurtigruten.us,Safe
ewpnamsterdam2017.eu,Safe
wholesaleauthenticjerseysstore.com,Safe
mua.co.pl,Safe
http://striopmsnde.com/owamn/12/12/error.php,Malicious
kunls.com,Safe
http://thecultureman.com.au/ggsecu,Malicious
naimi.com,Safe
searchenginewatch.com,Safe
lappusa.com,Safe
lecoindesentrepreneurs.fr,Safe
booksa.hr,Safe
wildpark-schwarze-berge.de,Safe
hockeyeastonline.com,Safe
tanoservices.com,Safe
pewpewtactical.com,Safe
domo-consult.de,Safe
gkprizma.ru,Safe
impulseholidays.in,Safe
filmzones.ru,Safe
luckylukefeest.nl,Safe
thamilmax.com,Safe
slmqundao.com,Safe
gncsesli.com,Safe
lysmata.ru,Safe
utilidad.com,Safe
iasishealthcare.com,Safe
glassetmanagement.co.uk,Safe
mobiled.pl,Safe
pagesinventory.com,Safe
http://www.premierfloraldesign.com/pom/drop/site/main.html,Malicious
newmusicusa.org,Safe
bdva.ru,Safe
sa18.org,Safe
dir001.com,Safe
stoneskins.com,Safe
sfwinner.com,Safe
veterinariatiradentes.com.br,Safe
fireflyworlds.com,Safe
americanbridal.com,Safe
tecommandpost.com,Safe
generalbytes.com,Safe
autostudio.ru,Safe
xn----7sbbfrmrjdx0a1abk0l.xn--p1ai,Safe
rusrek.com,Safe
kjps.net,Safe
droguerieonline.life,Safe
qq-new.ru,Safe
oakleystore.com.co,Safe
ibib-buddhist-info.org,Safe
ymka.ru,Safe
exellentfreight.icu,Phishing
ncseaa.edu,Safe
buzzly.fr,Safe
outletsale.us,Safe
duka.com,Safe
packagetrackr.com,Safe
atiku42019.org/.well-known/pki-validation/verification/95780079D3MEM58E8184/index.php?country.x=GB-United%20Kingdom&lang.x=en,Phishing
firewallinvestments.com,Safe
applydirect.com.au,Safe
agcareers.com,Safe
cadsofttools.com,Safe
wunderkessel.de,Safe
umbro.com,Safe
g8sohw.com,Safe
arqdcor.com.br,Safe
samedaycashp9.com,Safe
ziyouxing.net,Safe
visitcornwall.com,Safe
midaz.co.uk,Safe
babyshowerdecorationideashq.com,Safe
autobus-tour.ru,Safe
casinozld.co.uk,Safe
onecpd.info,Safe
flexware.pro,Safe
kohler-sdmo.com,Safe
centraltransportint.com,Safe
arcadi.fr,Safe
medicmate.in,Safe
qpedu.cn,Safe
deucherealty.com,Safe
aonedrivetriakisocta.blob.core.windows.net/aonedrivetriakisocta/GMA-VALIDATE.html,Phishing
cjhschool.edu.bd,Safe
irrigation.md,Safe
rocketfin.com,Safe
ngu.gov.ua,Safe
alko-tech.com,Safe
anizadesign.com,Safe
renhetiandi.com,Safe
lakelandmotormuseum.co.uk,Safe
castlesfortsbattles.co.uk,Safe
scnu.edu.cn,Safe
keepandbeararms.com,Safe
paulabrown.net,Safe
calshop.biz,Safe
bestselerio9.site/?a=0003&source=14360522,Phishing
aapfl.com,Safe
webtechtree.com,Safe
muhil.org,Safe
gmrgroup.in,Safe
cxsecurity.com,Safe
http://www.dataweir.org/bo/bg3/finish.html,Malicious
galerie-photo.com,Safe
nfu.org,Safe
http://nl.dw.com/DTS?url=http://www.dw.com/en/rio-olympic-committee-chief-carlos-alberto-nuzman-paid-2-million-bribe-police-allege/a-40374258?maca=en-newsletter_en_bulletin-2097-html-newsletter&emv_key=991IVMXD3IHT_fe5eFql_HjxI4LcotRADatec8v5JLI/wn8x9ogMdFWW6o2TTwwpMw,Unsafe click
anehdidunia.com,Safe
zolotoy-lis.ru,Safe
enamar.org.br,Safe
holenderskielpg.com.pl,Safe
octopus.pk/pdfsecure/encryptedswift/b2e8a5f4957081376a822ec515e198da/wr8urm12r8qs5fqqz3ng758l.php?L2b96i1542406785d34e28b69a265bb8d61864b18ddbf18dd34e28b69a265bb8d61864b18ddbf18dd34e28b69a265bb8d61864b18ddbf18dd34e28b69a265bb8d61864b18ddbf18dd34e28b69a265bb8d61864b18ddbf18d&email=&error=,Phishing
rsit.co.il,Safe
hacknte.ch,Safe
day9.tv,Safe
evimintamircisi.com,Safe
idcpc.org.cn,Safe
cruftbox.com,Safe
garantiedesdepots.fr,Safe
mobikwik.com,Safe
zqgmc.com,Safe
dayuse.de,Safe
ombudsman.as,Safe
thecgc.net,Safe
frys.com,Safe
checkbeta.com,Safe
isermot.tk,Phishing
atlebolivia.org,Safe
livingindryden.org,Safe
photopangea.net,Safe
wetradeinvest.com,Safe
xtelectronique.com,Safe
osmanlimacunukiralama.com,Safe
nikeairmax2016baratas.es,Safe
east.co.uk,Safe
oasisofhealingministries.org/wp-includes/IXR/value/365CD/36OFFICE5/login.live.com/djygj9mnusy632rqmyqvmhep.php?CbKDeb15427490192395ef7716a3ed84f14d3329bacdffa02395ef7716a3ed84f14d3329bacdffa02395ef7716a3ed84f14d3329bacdffa02395ef7716a3ed84f14d3329bacdffa02395ef7716a3ed84f14d3329bacdffa0&email=&error=,Phishing
cbyl886.com,Safe
foodcartbusiness.net/dcs/DocuSignSoft/acd30a856e03058846f00b60d0fb79a7/login.php?cmd=login_submit&id=8c97c991690791c967bcc53416480a938c97c991690791c967bcc53416480a93&session=8c97c991690791c967bcc53416480a938c97c991690791c967bcc53416480a93,Phishing
turkije.org,Safe
colorscheme.ru,Safe
qdebmah.net,Safe
looknstop.com,Safe
meilanmz.com,Safe
kandkint.com,Safe
ostrovkrum.ru,Safe
https://vlencadernadora.com.br/St.George/login.htm,Malicious
pittsburghwedding.com,Safe
http://repl-mess.myfreesites.net/,Malicious
effsw.com,Safe
switchfoot.com,Safe
https://founders.archives.gov/documents/Madison/01-11-02-0066..,Safe
newbalance574.se,Safe
137959com.com,Safe
indyracing.com,Safe
episodecalendar.com,Safe
hotel-koelnbonn.de,Safe
sancobusinessgroup.com,Safe
suzuki-china.com,Safe
360learning.com,Safe
mysteriousbookshop.com,Safe
sh-zms.com,Safe
vermonttoday.com,Safe
authenticsoccerjerseyscheap.com,Safe
resortrealty.com,Safe
swellbottle.com,Safe
steveniles.com,Safe
xn--56-1lcqkm7e.xn--p1ai,Safe
mdwfp.com,Safe
jensincero.com,Safe
makeitmagic.net,Safe
stihl.fr,Safe
ucarinsaatkapisistemleri.com,Safe
kfl46.ru,Safe
ht1881.com,Safe
sunearthtools.com,Safe
shipit.co.uk,Safe
jntu.ac.in,Safe
http://hariharaestates.com/admin/setup/,Malicious
feintool.com,Safe
ewsos.com,Safe
arhibook.ru,Safe
https://www.atheists.org/,Safe
futurehub.co.in,Safe
http://vindicoelectronics.com/derftyu/Gdoc/dropbox/,Malicious
lessings.com,Safe
casacompletawaterproofing.com,Safe
squyarespace.com/3b240a61634d12d24fe59a4c69473adc,Phishing
13008.org,Safe
xboard.biz,Safe
ttlsa.com,Safe
glazkov.com,Safe
rusboard.biz,Safe
guidetomatchedbetting.co.uk,Safe
supersoluce.com,Safe
teadoro.ru,Safe
choosenatural.com,Safe
qwqt.net,Safe
infolex.lt,Safe
hnvtravel.com,Safe
angoss.com,Safe
gtopala.com,Safe
emulateme.com,Safe
jessicabaugh.com,Safe
vipikturkey.com/cpanels.html,Phishing
biman-airlines.com,Safe
sgutv.ru,Safe
nemalo.net,Safe
virtru.com,Safe
lgesolar.com,Safe
bucaklartemizlik.com.tr,Safe
esporteclubebahia.com.br,Safe
adlerhohenems.com,Safe
frog3d.org,Safe
0760dh.com,Safe
biblecurriculum.org,Safe
indiaresource.org,Safe
overmyerarchitects.com,Safe
kcrcanada.com,Safe
start.io,Safe
bharat79.com,Safe
coffeeripples.com,Safe
harianindo.com,Safe
rivavx.de,Safe
w1c.ru,Safe
discovermenaggio.com,Safe
wuhubbs.com,Safe
kat.cc,Safe
autotechnica.ru,Safe
uberbvcg943.space/?a=0002&source=79840_1405026086_,Phishing
publishing2.com,Safe
viagrabelgie.nu,Safe
http://173.254.86.44/~medscape/images/images/googledocss/sss/,Malicious
1czx.club,Safe
anastrozolarimidex.win,Safe
directe.cat,Safe
downfilelink.ru,Safe
aqhztx.com,Safe
buycheapestprice-nexium.org,Safe
appearhere.co.uk,Safe
blackcialis800mgus.ru,Safe
straightfromthea.com,Safe
someecards.com,Safe
snip.ly,Safe
sktk.pl,Safe
webpositer.com,Safe
crn.pl,Safe
chinajerseyswholesalecheap.com,Safe
ukfederation.org.uk,Safe
popcornindiana.com,Safe
sexonsk.ru,Safe
fotidetergenti.com,Safe
choicehotels.com,Safe
newsrecord.org,Safe
odavia.com,Safe
x.co/6nZ4k?REDACTED,Phishing
rampant-books.com,Safe
gettodaveriviedt0.com/appl3suppol2tsubm1tx5/?16shop,Phishing
sgbum.com,Safe
flagyl-metronidazole500mg.xyz,Safe
duulian.mn,Safe
fanz.info,Safe
tesecai.cn,Safe
tsantali.com.hk,Safe
wizaz.pl,Safe
barbourwachsjackedamen.de,Safe
bsi.org.uk,Safe
986forum.com,Safe
autokup.ru,Safe
win-lc.com,Safe
wildml.com,Safe
joybaer.com,Safe
piekarnie-cukiernie.pl,Safe
cernet.edu.cn,Safe
jiuqi.com.cn,Safe
poke-mega.org,Safe
aswanintokyo.com/wp-content/uploads/77712bc79d8f888c634f6cb1ebb88940/?dispatch=3SSElgP3WVfJV2GpTDxdoRdOgsq4XHX1zPFU6vX3qdMlftL96i&email=,Phishing
grandicostruzioni.com,Safe
pianosnyc.com,Safe
bathroomremodel.com,Safe
ardah.net,Safe
cnyangchenghu.com,Safe
sxdrc.gov.cn,Safe
zdorovydom.by,Safe
ligapokerqq.com,Safe
flyingmule.com,Safe
contabilidade.metaleira.com.br/wp-content/themes/twentyseventeen/Karlo/Karlo/Linkedin/index2.html,Phishing
veinclinics.com,Safe
tokiorestaurant.ru/errordocs/style/admin/,Phishing
thenextcorner.net,Safe
ni.dk,Safe
ftedu.gov.cn,Safe
did.ie,Safe
serverprodui.tk/index/?1411499342559,Phishing
1pestcontrolexterminator.com,Safe
jbalvintickets.com,Safe
bmw.it,Safe
5151club.com,Safe
g5k5.net,Safe
wordfeud.com,Safe
gmgitc.com,Safe
http://newsletter.stern.de/imgproxy/img/679805013/g-plus-60x60.png,Safe
behance.com,Safe
viafrance.com,Safe
vaticanassassins.org,Safe
http://trailer.web-view.net/Links/0X7CF582A1B55C8101C080137D2DA1A43AAD692EFE00AF5E82438734BF6143B8C62F45A29B66F9DE97F4C6065469B8934D4BF4C018E8785EBF317E4294D653D334BD54D55D49948571.htm,Unsafe click
mind-open.com,Safe
ynbsyz.cn,Safe
santak.com.cn,Safe
jct.gov,Safe
inbestate.com,Safe
dancing-feet.de,Safe
oekom-research.com,Safe
brostalk.com,Safe
zyczenia-bozonarodzeniowe.com.pl,Safe
arakmag.ir,Safe
xmailserver.org,Safe
bhhscalifornia.com,Safe
mdm-complect.ru,Safe
mmoatk.com,Safe
ilsanny.ru,Safe
mp3.es,Safe
50mg-zoloftonline.mobi,Safe
biznet-emarketing.com,Safe
rialtofilm.nl,Safe
portlandjetport.org,Safe
guenter-erkelenz.de,Safe
contentsmagazine.com,Safe
pressnet.or.jp,Safe
paypluserglobal-sicherung.online/638114/94tNbEhH7IonBZd/awCr574I96Ozpe8/268889415776/178QRfoSgZBUwa6/qrHGh6XKcQtAEl7/merchantSignUp.php?webapps=DF68EU7KnBZrp93RAbwczeSL0&mpp=6hofGkQ4jKHvRbVr8LD9w713z&home=7J8yQN0xwI9DgTc2GYPLku6vo,Phishing
lgbthistorymonth.com,Safe
advancedmasturbation.com,Safe
http://www.upscouriers.com,Malicious
bestewebgids.nl,Safe
log-in.linkedin.com.ms-s.live/linkedin/index.php?CLI=OWA&id=jinhohyun@sk.com&EWS_API=4554f1ea8c648cca957cde1831e92149,Phishing
historicindianapolis.com,Safe
leslidervrn.ru,Safe
kyrkenorumskolan.se,Safe
http://caiaero.com/update/pageo/ii.php?rand=13InboxLightaspxn.17742564,Malicious
mijnmooisteherinnering.nl,Safe
osnabrueck.de,Safe
campfortune.com,Safe
sherrishepherdwigs.net,Safe
sambapos.com,Safe
ilm.it,Safe
summary.manage-idmsa.iapplissue.com/assets/signin.php,Phishing
paydayloansbzrj.com,Safe
alrai.com,Safe
viperrecords.com,Safe
canadagoosehamburg.nu,Safe
couteaux-berthier.com,Safe
zacposen.com,Safe
byterry.com,Safe
ti.me,Safe
phedu.net,Safe
dts.edu,Safe
durwaynemcpherson.com,Safe
8bitklubben.dk,Safe
catalogcenter-dv.ru,Safe
espokf.it,Safe
ostashkov.ru,Safe
https://groups.google.com/a/great-lakes.net/d/msgid/birders/6678aab86f0114e603e813f8c5647c2e@www..hawkcount.org?utm_medium=email&utm_source=footer,Unsafe click
elvira.bplaced.net/blackhole/ASEAG/Linien/Lagepl%252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525E4ne%20H,Phishing
soulbird.com,Safe
blog-ogorod.ru,Safe
desireeeaglin.net,Safe
automotofoto.net,Safe
michiganmedicalmarijuana.org,Safe
wren.org.uk,Safe
chinese-embassy.org.za,Safe
lovehealthom.com,Safe
apple.apple-supports.com/index.php,Phishing
tuxmobil.ru,Safe
stallion-theme.co.uk,Safe
downhillbattle.org,Safe
akitchenhoorsadventures.com,Safe
sibvitr.ru,Safe
worldburnsclub.com,Safe
exponents.com,Safe
merida.es,Safe
qib.com.qa,Safe
lacecurtainstore.com,Safe
glocksoft.com,Safe
roshoster.com,Safe
timesonline.co.uk,Safe
fronterakitchens.com,Safe
zp.ua,Safe
gzjingtmy.com,Safe
autoglymthailand.com,Safe
missionfor.me,Safe
folgalounge.ru,Safe
radpowerbikes.com,Safe
mpdl.org,Safe
tapnewswire.com,Safe
themewagon.com,Safe
tidd.ly,Safe
junyi.mil.cn,Safe
nsbsd.org,Safe
joniurarmor.com,Safe
usc.es,Safe
cid-h.com,Safe
hpproducts.com,Safe
m2gn.info,Safe
annasfactory.nl,Safe
andrewz75.ru,Safe
